scenario_id,timestamp_s,serving_gnb,user_count,ue_ids
simu5g_00000581,30.4,gnb_1,5,0|1|15|2|3
simu5g_00000582,30.4,gnb_2,2,4|5
simu5g_00000583,30.5,gnb_1,5,0|1|15|2|3
simu5g_00000584,30.5,gnb_2,2,4|5
simu5g_00000585,30.6,gnb_1,5,0|1|15|2|3
simu5g_00000586,30.6,gnb_2,2,4|5
simu5g_00000587,30.7,gnb_1,5,0|1|15|2|3
simu5g_00000588,30.7,gnb_2,2,4|5
simu5g_00000589,30.8,gnb_1,5,0|1|15|2|3
simu5g_00000590,30.8,gnb_2,2,4|5
simu5g_00000591,30.9,gnb_1,5,0|1|15|2|3
simu5g_00000592,30.9,gnb_2,2,4|5
simu5g_00000593,31.0,gnb_1,6,0|1|15|2|3|5
simu5g_00000595,31.1,gnb_1,6,0|1|15|2|3|5
simu5g_00000597,31.2,gnb_1,6,0|1|15|2|3|5
simu5g_00000599,31.3,gnb_1,6,0|1|15|2|3|5
simu5g_00000601,31.4,gnb_1,6,0|1|15|2|3|5
simu5g_00000603,31.5,gnb_1,6,0|1|15|2|3|5
simu5g_00000605,31.6,gnb_1,6,0|1|15|2|3|5
simu5g_00000607,31.7,gnb_1,6,0|1|15|2|3|5
simu5g_00000609,31.8,gnb_1,6,0|1|15|2|3|5
simu5g_00000611,31.9,gnb_1,6,0|1|15|2|3|5
simu5g_00000613,32.0,gnb_1,6,0|1|15|2|3|5
simu5g_00000615,32.1,gnb_1,6,0|1|15|2|3|5
simu5g_00000617,32.2,gnb_1,6,0|1|15|2|3|5
simu5g_00000619,32.3,gnb_1,6,0|1|15|2|3|5
simu5g_00000621,32.4,gnb_1,6,0|1|15|2|3|5
simu5g_00000623,32.5,gnb_1,6,0|1|15|2|3|5
simu5g_00000625,32.6,gnb_1,6,0|1|15|2|3|5
simu5g_00000627,32.7,gnb_1,6,0|1|15|2|3|5
simu5g_00000629,32.8,gnb_1,6,0|1|15|2|3|5
simu5g_00000631,32.9,gnb_1,6,0|1|15|2|3|5
simu5g_00000633,33.0,gnb_1,5,0|1|15|2|3
simu5g_00000634,33.0,gnb_2,2,4|5
simu5g_00000635,33.1,gnb_1,5,0|1|15|2|3
simu5g_00000636,33.1,gnb_2,2,4|5
simu5g_00000637,33.2,gnb_1,5,0|1|15|2|3
simu5g_00000638,33.2,gnb_2,2,4|5
simu5g_00000639,33.3,gnb_1,5,0|1|15|2|3
simu5g_00000640,33.3,gnb_2,2,4|5
simu5g_00000641,33.4,gnb_1,5,0|1|15|2|3
simu5g_00000642,33.4,gnb_2,2,4|5
simu5g_00000643,33.5,gnb_1,5,0|1|15|2|3
simu5g_00000644,33.5,gnb_2,2,4|5
simu5g_00000645,33.6,gnb_1,5,0|1|15|2|3
simu5g_00000646,33.6,gnb_2,2,4|5
simu5g_00000647,33.7,gnb_1,5,0|1|15|2|3
simu5g_00000648,33.7,gnb_2,2,4|5
simu5g_00000649,33.8,gnb_1,5,0|1|15|2|3
simu5g_00000650,33.8,gnb_2,2,4|5
simu5g_00000651,33.9,gnb_1,5,0|1|15|2|3
simu5g_00000652,33.9,gnb_2,2,4|5
simu5g_00000653,34.0,gnb_1,5,0|1|15|2|3
simu5g_00000654,34.0,gnb_2,2,4|5
simu5g_00000655,34.1,gnb_1,5,0|1|15|2|3
simu5g_00000656,34.1,gnb_2,2,4|5
simu5g_00000657,34.2,gnb_1,5,0|1|15|2|3
simu5g_00000658,34.2,gnb_2,2,4|5
simu5g_00000659,34.3,gnb_1,5,0|1|15|2|3
simu5g_00000660,34.3,gnb_2,2,4|5
simu5g_00000661,34.4,gnb_1,5,0|1|15|2|3
simu5g_00000662,34.4,gnb_2,2,4|5
simu5g_00000663,34.5,gnb_1,5,0|1|15|2|3
simu5g_00000664,34.5,gnb_2,2,4|5
simu5g_00000665,34.6,gnb_1,5,0|1|15|2|3
simu5g_00000666,34.6,gnb_2,2,4|5
simu5g_00000667,34.7,gnb_1,5,0|1|15|2|3
simu5g_00000668,34.7,gnb_2,2,4|5
simu5g_00000669,34.8,gnb_1,5,0|1|15|2|3
simu5g_00000670,34.8,gnb_2,2,4|5
simu5g_00000671,34.9,gnb_1,5,0|1|15|2|3
simu5g_00000672,34.9,gnb_2,2,4|5
simu5g_00000673,35.0,gnb_1,5,0|1|15|2|3
simu5g_00000674,35.0,gnb_2,2,4|5
simu5g_00000675,35.1,gnb_1,5,0|1|15|2|3
simu5g_00000676,35.1,gnb_2,2,4|5
simu5g_00000677,35.2,gnb_1,5,0|1|15|2|3
simu5g_00000678,35.2,gnb_2,2,4|5
simu5g_00000679,35.3,gnb_1,5,0|1|15|2|3
simu5g_00000680,35.3,gnb_2,2,4|5
simu5g_00000681,35.4,gnb_1,5,0|1|15|2|3
simu5g_00000682,35.4,gnb_2,2,4|5
simu5g_00000683,35.5,gnb_1,5,0|1|15|2|3
simu5g_00000684,35.5,gnb_2,2,4|5
simu5g_00000685,35.6,gnb_1,5,0|1|15|2|3
simu5g_00000686,35.6,gnb_2,2,4|5
simu5g_00000687,35.7,gnb_1,5,0|1|15|2|3
simu5g_00000688,35.7,gnb_2,2,4|5
simu5g_00000689,35.8,gnb_1,5,0|1|15|2|3
simu5g_00000690,35.8,gnb_2,2,4|5
simu5g_00000691,35.9,gnb_1,5,0|1|15|2|3
simu5g_00000692,35.9,gnb_2,2,4|5
simu5g_00000693,36.0,gnb_1,6,0|1|15|2|3|4
simu5g_00000695,36.1,gnb_1,6,0|1|15|2|3|4
simu5g_00000697,36.2,gnb_1,6,0|1|15|2|3|4
simu5g_00000699,36.3,gnb_1,6,0|1|15|2|3|4
simu5g_00000701,36.4,gnb_1,6,0|1|15|2|3|4
simu5g_00000703,36.5,gnb_1,6,0|1|15|2|3|4
simu5g_00000705,36.6,gnb_1,6,0|1|15|2|3|4
simu5g_00000707,36.7,gnb_1,6,0|1|15|2|3|4
simu5g_00000709,36.8,gnb_1,6,0|1|15|2|3|4
simu5g_00000711,36.9,gnb_1,6,0|1|15|2|3|4
simu5g_00000713,37.0,gnb_1,6,0|1|15|2|3|4
simu5g_00000715,37.1,gnb_1,6,0|1|15|2|3|4
simu5g_00000717,37.2,gnb_1,6,0|1|15|2|3|4
simu5g_00000719,37.3,gnb_1,6,0|1|15|2|3|4
simu5g_00000721,37.4,gnb_1,6,0|1|15|2|3|4
simu5g_00000723,37.5,gnb_1,6,0|1|15|2|3|4
simu5g_00000725,37.6,gnb_1,6,0|1|15|2|3|4
simu5g_00000727,37.7,gnb_1,6,0|1|15|2|3|4
simu5g_00000729,37.8,gnb_1,6,0|1|15|2|3|4
simu5g_00000731,37.9,gnb_1,6,0|1|15|2|3|4
simu5g_00000733,38.0,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000735,38.1,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000737,38.2,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000739,38.3,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000741,38.4,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000743,38.5,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000745,38.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000747,38.7,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000749,38.8,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000751,38.9,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000753,39.0,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000755,39.1,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000757,39.2,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000759,39.3,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000761,39.4,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000763,39.5,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000765,39.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000767,39.7,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000769,39.8,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000771,39.9,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000773,40.0,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000775,40.1,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000777,40.2,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000779,40.3,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000781,40.4,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000783,40.5,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000785,40.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000787,40.7,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000789,40.8,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000791,40.9,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000793,41.0,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000795,41.1,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000797,41.2,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000799,41.3,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000801,41.4,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000803,41.5,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000805,41.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000807,41.7,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000809,41.8,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000811,41.9,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000813,42.0,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000815,42.1,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000817,42.2,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000819,42.3,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000821,42.4,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000823,42.5,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000825,42.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000827,42.7,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000829,42.8,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000831,42.9,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000833,43.0,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000835,43.1,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000837,43.2,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000839,43.3,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000841,43.4,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000843,43.5,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
simu5g_00000845,43.6,gnb_1,7,0|1|15|2|3|4|5
